Epoch,Train_Loss,Val_Loss,Test_Loss
1,0.021491692889304387,0.19990120828151703,0.5072348296642304
2,0.014963647395017602,0.14907191395759584,0.42243748605251313
3,0.013319268113090879,0.14038579761981965,0.40409125089645387
4,0.012882786669901438,0.13656410127878188,0.39260841310024264
5,0.012299939590905393,0.12454430758953094,0.3595462262630463
6,0.011147286831623032,0.08440258800983429,0.2296416163444519
7,0.006236780656590348,0.21104010865092276,1.5332951843738556
8,0.002783888856702972,0.05707378620281815,0.8042867362499238
9,0.0017749403459241702,0.08895249702036381,0.7348118841648101
10,0.0013136029537279335,0.0398774741217494,0.3755223870277405
11,0.0010153948484609525,0.03218969330191612,0.22517754882574081
12,0.0007947332037258006,0.013544185180217027,0.08909000679850579
13,0.0006078891636293736,0.006994781689718366,0.03792497515678406
14,0.0005638094569024231,0.0050439308397471905,0.017481553182005883
15,0.0004808729309366927,0.0016927366377785802,0.0038474426371976735
16,0.00044197939375105005,0.0012126292218454181,0.0013963233097456396
17,0.00046258501797204925,0.0008784537320025265,0.0006472647772170603
18,0.00042879829388333573,0.0005501564824953675,0.001045095920562744
19,0.00044680354074530656,0.0005603658268228173,0.0010894896287936718
20,0.000414273363449389,0.0005970679107122123,0.0010578647954389453
21,0.00040194144960315457,0.0005259879108052701,0.002264104946516454
22,0.00040599069602432705,0.0005049733619671315,0.0018660005065612496
23,0.0004050198171864308,0.0006314951402600855,0.0034642060985788704
24,0.0003929476675000929,0.0005624071753118187,0.002721549035049975
25,0.00040404016839429025,0.0005038571252953261,0.0024062556913122535
26,0.00038191442339060205,0.0004825023177545518,0.002161481580697
27,0.0003635147447875213,0.0004695324692875147,0.0024330423446372153
28,0.0003846602991134638,0.0004641978070139885,0.0020707942778244613
29,0.0003786313214472362,0.00046276082866825163,0.0017438635230064392
30,0.00037247975567533144,0.00047080778458621355,0.00158401740482077
31,0.00036717283642030365,0.0005041683034505695,0.0023493172484450042
32,0.0003696418460181338,0.0004918302118312567,0.0026056413073092697
33,0.00034760392320874544,0.00044010275742039083,0.001698396319989115
34,0.0003258710882316033,0.00046303257113322616,0.0027583604562096296
35,0.00035385495686482285,0.00042471903725527227,0.002047304809093475
36,0.0003424735179924894,0.0004459575342480093,0.0027305398136377333
37,0.00034453321963415613,0.0004211187217151746,0.0018199861631728708
38,0.000309606242115565,0.00042334627942182125,0.0023137284559197726
39,0.0003540523466654122,0.000489107589237392,0.0011481407098472118
40,0.0003317212221667259,0.00042619985761120914,0.0013775292201898992
41,0.0003134642368725811,0.0004365773813333362,0.0026582507882267235
42,0.00032860643113963306,0.00040821071597747506,0.0016006026358809321
43,0.0003406139931896524,0.0004182823933660984,0.0024513680837117136
44,0.0003184096796238529,0.00038649695925414563,0.0020034122746437786
45,0.00031067469015917074,0.00039054519729688766,0.002197103458456695
46,0.0003079857401427857,0.00040002955065574495,0.001461123040644452
47,0.0003204623194289438,0.00037694526836276057,0.0018708921037614346
48,0.0002875619448743583,0.00043694764899555595,0.0030638915486633778
49,0.00028968681969369453,0.0004952806746587157,0.0036612157942727207
50,0.00029879035442025357,0.00037551729765255003,0.0016836219176184386
51,0.0002981454447200078,0.0004352397285401821,0.0029726970358751716
52,0.0002924297732533887,0.00035961095127277074,0.002004819072317332
53,0.0002946785139751488,0.00038759891758672894,0.0024624701240099967
54,0.00030347761501269856,0.0005351959320250898,0.003300019050948322
55,0.00028160386621796835,0.00035304814518895,0.0019315538229420781
56,0.0002732018072579411,0.0003759667772101238,0.002488713094498962
57,0.0002783162143757744,0.0004480239178519696,0.0030974464723840358
58,0.00028063179204417834,0.000340223204693757,0.0022415791056118904
59,0.0002815616719003412,0.00034086963278241457,0.0017834029626101256
60,0.00026105151794451686,0.0003757208149181679,0.0012813927896786481
