Epoch,Train_Loss,Val_Loss,Test_Loss
1,0.014743284753909925,0.06803797723518477,0.2136614132258627
2,0.0038591891884940063,0.008102954067807231,0.09094417571193641
3,0.0009413203125160824,0.007903495829345452,0.07636997807357046
4,0.0006977557431815601,0.0027904331153776082,0.04924125721057256
5,0.0006322383471741909,0.001364318029825679,0.03407821333449748
6,0.0006478503424526624,0.0012350714201198167,0.03344101251827346
7,0.0005134347593411803,0.0008875334945817789,0.02790539302966661
8,0.0005030218418119703,0.0005881078428097276,0.020995345464648887
9,0.0005368963998413031,0.001463002686957932,0.029085600360607106
10,0.0004847064133727832,0.00176309101193005,0.030803263704809878
11,0.0004516580090971618,0.0004743876520984082,0.018229797728256218
12,0.00046911464348185533,0.0015154409985471931,0.025968477052326005
13,0.00048463626604288725,0.001774056129054063,0.02849872348209222
14,0.00043643496805665695,0.0028268645853838986,0.034355689150591694
15,0.00038081690067107355,0.0004136606472052841,0.016235506045632064
16,0.0003696573343093893,0.0011283632936990922,0.021698707714676857
17,0.0003611223783525752,0.0007696246676560906,0.017566689716962475
18,0.00037349157124791837,0.0006261664780645838,0.017159961616723902
19,0.00036061640506576204,0.0008185621538561665,0.01696992281358689
20,0.0003849520428225444,0.0004951940993325681,0.0161938020416225
21,0.00037793690095962277,0.0005004184454770035,0.016900695834515825
22,0.0003712274813485082,0.0013754170504398644,0.01924951436618964
23,0.0003802114803054393,0.00048132155239323363,0.016349242249917652
24,0.0003457234731574384,0.0003801103868883931,0.008556247109987048
25,0.0003560398135294502,0.0005750648156713902,0.016197854070924222
26,0.00032322229136054107,0.001467264719798954,0.023800057902311284
27,0.00036238569790417917,0.000992513756500557,0.020163622374335926
28,0.00031009601413488114,0.0013069733815629864,0.020292000845074654
29,0.00029958739930695694,0.0005934505671676663,0.014466649361161722
30,0.00027135340958299887,0.000495799737109337,0.014695738261151645
31,0.00028958179077230074,0.0004919414067343394,0.013835110805100866
32,0.00030607584560085545,0.0003136770004251351,0.006769858876294974
33,0.00029454603024599394,0.0009634586329209722,0.014290266903117299
34,0.0002776058823744789,0.0010928799197750373,0.016304273339402344
35,0.00028382207404697177,0.0006687072713652418,0.013348761790742477
36,0.00029691681833710613,0.00043262363760732114,0.010231724688007185
37,0.000276006706394028,0.0002999447800296669,0.010748280716749528
38,0.00028256608227199715,0.0007340217772353855,0.01432938543924441
39,0.00027003784936557455,0.0002556801143024738,0.007903943640283413
40,0.00030016190714554907,0.0016455865051183435,0.01865153671759698
41,0.00027177724653639173,0.00107446559640165,0.013030456327315833
42,0.00029058328463423363,0.0003347259440084195,0.010807136552304857
43,0.00026896485928218903,0.0006272991263863838,0.01419978951000505
44,0.00024176413202573114,0.0005298248134850939,0.012706552179426782
45,0.0002940679799549554,0.0005221250361905226,0.01213693207440277
46,0.0002900679562405524,0.0004921895928823182,0.011150745222241513
47,0.0002610335877539999,0.0021541378357344204,0.01815196320724984
48,0.00025609437171824094,0.001084383363680293,0.015589677470011843
49,0.0002716273437083767,0.00037014895901342645,0.009937522654783808
50,0.0002605900693352607,0.00042734415910672396,0.01035404338553134
51,0.00026575431672049823,0.0009451993165485975,0.013161349705316953
52,0.00025192008988375255,0.0010792485296001865,0.011886707817514738
53,0.000255912590967832,0.0008982525000141726,0.01070795728204151
54,0.00023015642647983552,0.0012421158414023619,0.013917189272534516
