Epoch,Train_Loss,Val_Loss,Test_Loss
1,0.031258564170760415,0.19186322391033173,0.42363110681374866
2,0.009416117186143916,0.002489210087029884,0.007425057197300096
3,0.0009910341905197129,0.001451240716657291,0.003825095094119509
4,0.0008542723929470716,0.0012123323540436104,0.0007406715255153055
5,0.0008791898459700557,0.0009503690719914933,0.002496180842475345
6,0.0007183613161032554,0.0016887103847693652,0.005784259798626105
7,0.0006226203137581857,0.0007153399637900293,0.0017536230831562232
8,0.0005760990758669019,0.0005873194653152799,0.0009022785864848023
9,0.0005467884378352513,0.0005675888144954419,0.0015205212839646265
10,0.0005038532829833761,0.000556183522955204,0.0016300433198921382
11,0.0005114802825119114,0.000495848047042576,0.0008878162868010501
12,0.0005620536345910901,0.0005056583274078245,0.0009459099625625337
13,0.0005067236852482893,0.0011609215968443702,0.004398914325671892
14,0.00046276822467916645,0.0006621920959635949,0.0005928994554172581
15,0.00044837375632293214,0.0011942255853985746,0.003529501690839728
16,0.0004280105983222408,0.0006729173474013805,0.0019353988172952086
17,0.00046761125092113315,0.00044444366358220577,0.001149815579992719
18,0.0004617915592461941,0.0004020961932837963,0.0006817175259736056
19,0.00039690335840229335,0.0007716015485736231,0.002019120283269634
20,0.000376551533008751,0.0004445794814576705,0.0011971215620481719
21,0.00039605718635963666,0.0012455951558270801,0.004206753141867618
22,0.00040102401241407887,0.0010858284901284303,0.003989131771959364
23,0.00035388350564365584,0.0003608596258951972,0.0005757720937253907
24,0.00038041144731929916,0.0008304174940955514,0.002462281690289577
25,0.00039311933930245385,0.00043906186571499955,0.0012417756564294298
26,0.00035290421419631457,0.0006986872079626968,0.0019577529941064617
27,0.00039159120509187534,0.0003732156304370922,0.000973467385241141
28,0.0004262325737727224,0.0005108239153438868,0.0005291695803559074
29,0.0003933609450541553,0.0008486875982877488,0.0024448490779226026
30,0.00037150426032894757,0.0005578806303674355,0.0014865418391612668
31,0.00030829991525630856,0.00048827892169356346,0.0003714447157108225
32,0.0003241578967087359,0.0003435361043860515,0.00034419433601821464
33,0.00033196757582724484,0.00043095760338474065,0.0005843758311433097
34,0.0003224942396021409,0.0005215465983686348,0.0009499471052549779
35,0.00034255846730957273,0.0004182762446968506,0.0006414518478171279
36,0.00033354656534356764,0.0003313230990897864,0.0007244947046274319
37,0.0003094239423262479,0.0008843210913861791,0.0021987071183199682
38,0.00029375714863514685,0.00032010828726924956,0.0005177340111307179
39,0.00029476059580701985,0.0005636477192941433,0.0004793873861975347
40,0.0003239238100528989,0.00028342154594914365,0.00044789545063395053
41,0.00029350528257054975,0.00029460750132178265,0.0005745911233437558
42,0.0003355038773709869,0.0002600716276598784,0.00033506184263387695
43,0.00031187990195273113,0.0004890368290944025,0.0004986540492003163
44,0.0002931427361545502,0.0002801662740239408,0.0003231509084192415
45,0.00028739209240787506,0.000952303729718551,0.002615179711331924
46,0.0003144253062904075,0.0008113240619422868,0.0029285516357049346
47,0.00028200882146241685,0.0004999855736969039,0.00039110847865231335
48,0.0003263324200209657,0.0004302471910098878,0.0008705457827697197
49,0.0002953862352417976,0.0012772150609331827,0.0026285977995333574
50,0.00029676831672986737,0.0006162713010174533,0.0010559124736270558
51,0.00026957112853172777,0.0002482129348209128,0.00037655167398042977
52,0.0002835231037655224,0.0018065391147198777,0.0045443901714558406
53,0.00026843646143485483,0.0005550165224121884,0.0012769640403954934
54,0.00026377485331371037,0.0004055637788648407,0.000667438357292364
55,0.00031190116457461653,0.00022157097797996053,0.00033434534513313946
56,0.0003167829396867698,0.0002904050173431945,0.00028845412452938035
57,0.0002657598809795066,0.0002582136876299046,0.0004096138460833269
58,0.00026444329872295685,0.0002175205421129552,0.0002790060461848043
59,0.0002490752361457756,0.0002058076946317063,0.0002708900889653402
60,0.00024109781315928558,0.00021119596688852957,0.00026381998759461567
61,0.0002620453512160263,0.0004987308202544227,0.0006052093473651136
62,0.00024714297918156564,0.0008872727145596097,0.0028165812448908887
63,0.0002536890145468836,0.0009327270769669364,0.003631600799659888
64,0.00031043088620208437,0.0029026488579499223,0.004350313373530905
65,0.0002901728084907518,0.0007593637274112552,0.0009208979026880115
66,0.0002454117269129104,0.00025328060049408424,0.0002670956552416707
67,0.0002518540569932763,0.00019966194910618165,0.0002822097885655239
68,0.00021694649937368618,0.00018585973278580545,0.0002880078391171992
69,0.0002145871173221773,0.00019002070378822586,0.000413709616016907
70,0.00022336795503482185,0.00018159644362943558,0.00043086135216678184
71,0.00021203406762045537,0.00025830928643699735,0.00035574709909269586
72,0.00023136624410350728,0.0003026230212223406,0.0003319104774467026
73,0.00023205074285215233,0.00022329479543259367,0.001664057820259283
74,0.0002131688467367591,0.0005920304926500345,0.0004087880928030548
75,0.00022441546085853284,0.00019110994859753797,0.00041927949496312067
76,0.00025808007376326714,0.00020131880834621066,0.00117942200449761
77,0.0002149582331488394,0.0003102442303012746,0.00167058549898987
78,0.00025322496412627515,0.0001848892425186932,0.0007087530733163779
79,0.00026720148510624614,0.0005137644523832326,0.00036131011438556015
80,0.00024771778771537356,0.00019695407051282624,0.00022586996298438558
81,0.00021629527994567374,0.00018636015738593414,0.0003442658902107117
82,0.00022925967853855886,0.00016348706170295676,0.0004372824769234285
83,0.0002165723711489894,0.0002078781277911427,0.0004220827977405861
84,0.0002666920040610421,0.00030162637752558413,0.00030968897287190583
85,0.00024047662539790812,0.0006603723450098187,0.0014939573884475976
86,0.00027777621441297623,0.00043532422569114715,0.0016332991848078866
87,0.00022764628010918386,0.0006219622300704941,0.001774325695199271
88,0.00026885867009696085,0.0004434975320085262,0.000839755724882707
89,0.000242613151082575,0.00016626038268441334,0.000376317565193555
90,0.00023680569074713276,0.00018477424600860104,0.00022053647262509912
91,0.00023233668025568477,0.00043433460329348844,0.0003240721198380925
92,0.00024347816406589118,0.002717783829818169,0.005176738991091649
93,0.00039789186515311786,0.0004296887879415105,0.0006943987682461739
94,0.00024509864942956483,0.0007148585185253372,0.001145305500055353
95,0.0002837456483272642,0.00016987917964191487,0.0002925460721598938
96,0.00022310012233598778,0.0008814173488644883,0.0018982159090228379
97,0.0002200650537815818,0.00022673160613824925,0.00029667302684780833
