Date,Close,High,Low,Open,Volume
2010-04-19,31.602840423583984,31.78897636689224,31.431305451225267,31.518897719846414,1499990
2010-04-20,32.015262603759766,32.06635923165258,31.467806093036405,31.617443699836535,1469120
2010-04-21,32.132049560546875,32.29628811730112,31.872919603816932,32.208693135799415,1728102
2010-04-22,32.153953552246094,32.628416072374456,31.94227060774769,32.201400617683674,2451704
2010-04-23,32.25249099731445,32.65030984934415,32.13934905989968,32.197744811100364,1913010
2010-04-26,32.796295166015625,32.949582305636994,32.540814792369964,32.75614724305999,2171811
2010-04-27,31.85102081298828,32.9641814547762,31.85102081298828,32.84739267027037,2422984
2010-04-28,31.175823211669922,31.9495607465914,31.022536072835347,31.46779923067198,3223448
2010-04-29,32.14299392700195,32.194090540761394,31.190419644912993,31.51159487386746,2418618
2010-04-30,32.05541229248047,32.256146538177276,31.767085759462667,32.14300457980146,2087934
2010-05-03,32.157596588134766,32.190445384126264,31.518898318637344,31.934964991761188,1548950
2010-05-04,31.00429344177246,32.26344508968103,30.876555934457212,32.22694943370974,2729277
2010-05-05,30.70501136779785,31.511597721827542,30.555373788863644,30.916694259458588,2774634
2010-05-06,30.6867618560791,31.252466057654416,30.329088258524454,30.365586615762375,2882793
2010-05-07,30.49697494506836,30.500624509480904,29.044391369164103,29.945869027455455,6444070
2010-05-10,31.836423873901367,31.83642387390137,30.2852964138022,30.657565594290066,6316119
2010-05-11,31.59554100036621,31.7342298874846,31.08093337665438,31.318163226129435,2937687
2010-05-12,32.198829650878906,32.554803874817786,31.393201870966035,31.692971836204414,2877248
2010-05-13,32.38243865966797,32.74215986598874,32.20632639930257,32.59977016382495,1521796
2010-05-14,31.14213752746582,32.240035440684586,31.010988733020778,32.15385282209009,2832131
2010-05-17,31.235820770263672,31.741678526494276,30.726216063885936,30.76743251550439,2003839
2010-05-18,31.719200134277344,31.872830673868783,31.277043268192923,31.53559120661494,1495230
2010-05-19,31.02597999572754,31.58055083017155,30.83862415648478,31.157128804820815,2863429
2010-05-20,30.445188522338867,31.288285845079287,29.744480895427483,31.27329804210092,3531310
2010-05-21,30.557594299316406,30.647523884681913,29.662037044427628,30.44892996361782,3465095
2010-05-24,30.692485809326172,30.951036463104437,30.381477861896048,30.93230171537163,1750395
2010-05-25,29.84939193725586,29.988034652786794,29.28358022529447,29.755715404842167,2875316
2010-05-26,30.9510440826416,31.145893858330115,30.152910227542613,30.426448746846916,4188668
2010-05-27,32.24753952026367,32.303746561880466,31.104675070379646,31.15713516147313,3765330
2010-05-28,31.831470489501953,32.784172975840626,31.691366282056954,32.483952060258744,3173961
2010-05-31,31.947561264038086,32.199748319431855,31.70738338116472,31.8234692650946,1103843
2010-06-01,32.44392395019531,32.676095699979854,31.327101614186446,31.77142982777977,3354897
2010-06-02,32.18373489379883,32.25979019983528,31.591296323637753,31.92354173305747,2836999
2010-06-03,33.0123405456543,33.220493929522,32.6720890725487,32.680095186064136,2597860
2010-06-04,32.17572784423828,33.48469137332834,31.97157749244165,32.94429256452338,3064664
2010-06-07,32.203739166259766,32.50796307012212,31.547254686667472,31.663340526581127,2197032
2010-06-08,32.13569259643555,32.48395017450164,31.627318319527653,32.42390710837767,1739956
2010-06-09,32.91226577758789,32.91226577758789,32.107673667116394,32.29180870409957,1779474
2010-06-10,33.616790771484375,33.92902089705077,32.75615570153711,32.840219906847814,2623654
2010-06-11,33.68083953857422,33.840956266150506,33.156452940922556,33.62479673528541,2082384
2010-06-14,34.22523880004883,34.401370541730515,33.89699922859948,33.94903619098756,2587697
2010-06-15,34.089134216308594,34.26926619885893,33.76489497745791,33.76489497745791,2215058
2010-06-16,34.27327346801758,34.27327346801758,33.88498805851345,34.165193708450055,2276228
2010-06-17,34.23724365234375,34.49743678275611,33.904998281651686,34.225234481669304,2477825
2010-06-18,34.049102783203125,34.39335729663651,33.96103832250313,34.22523170460312,3151753
2010-06-21,34.609519958496094,34.65355080100175,34.157185660035935,34.22523484414486,1914908
2010-06-22,34.66956329345703,34.76963693380109,34.26526567511638,34.26526567511638,1472888
2010-06-23,34.22124099731445,34.68958482769245,34.04110618522982,34.44140081872008,1529603
2010-06-24,33.804927825927734,34.46941862987489,33.688844732679264,34.39336332554296,1478361
2010-06-25,33.904998779296875,34.0170815901365,33.564750073594766,33.71285761321952,1532293
2010-06-28,34.5374641418457,34.5374641418457,33.86096429265933,34.025084042423266,1112478
2010-06-29,33.14044189453125,34.29729489656699,33.03636518276091,34.12916926446574,2337866
2010-06-30,33.408634185791016,33.46867725726512,32.892253749552324,33.16845633236049,1988813
2010-07-01,32.2998161315918,33.12042050193271,32.09566580320227,32.836211821653876,2424737
2010-07-02,32.552005767822266,33.20448742926281,32.22776646582606,32.427913770697685,1999761
2010-07-05,31.96356201171875,32.68008956166475,31.96356201171875,32.64406205704577,1661137
2010-07-06,32.76015090942383,33.248512659621696,32.05563246294983,32.05563246294983,1917345
2010-07-07,33.02035140991211,33.06838531414867,32.135698009313046,32.54800177961018,1796103
2010-07-08,33.38460922241211,33.50469812530973,33.01233612881933,33.12041586305054,1367764
2010-07-09,33.760894775390625,33.97705428623479,33.460673851166405,33.56875360658849,1430995
2010-07-12,33.977054595947266,34.229241622153246,33.79691981275711,33.82894426910506,1190578
2010-07-13,34.48542785644531,34.59751066643404,33.925013806501646,33.925013806501646,1308373
2010-07-14,34.66556167602539,34.71359836159349,34.34532545687279,34.52145718685536,1446019
2010-07-15,34.50944519042969,34.99780420155802,34.365337929289524,34.545469917889555,1568041
2010-07-16,33.9210090637207,35.065852664461836,33.78491070274391,34.66956118416045,2297459
2010-07-19,33.684837341308594,34.31730360573166,33.596770092735596,33.68884039806191,1295955
2010-07-20,33.53272247314453,34.0851303616349,33.04036043327634,33.82493725180559,1414475
2010-07-21,33.94102096557617,34.50543798815209,33.7568859422951,33.7568859422951,1729391
2010-07-22,34.737613677978516,34.817672029850065,33.48869058345467,33.71285619570852,1517339
2010-07-23,35.13791275024414,35.233983341626505,34.549477246289015,34.71359981173568,1620734
2010-07-26,35.14992141723633,35.27801646516191,34.717602370342,35.26600729344071,1032119
2010-07-27,35.04985046386719,35.42212368076783,34.82968786625829,35.04584740631912,1340351
2010-07-28,34.84969711303711,35.225973322260856,34.557479530216945,35.065853831861205,976406
2010-07-29,34.46541976928711,35.39410411472665,34.389364455694306,34.865714409797725,1528064
2010-07-30,34.5734977722168,34.80967260016484,34.00908057642532,34.353335174470985,1447853
2010-08-02,35.75836944580078,35.77838473201992,33.70485675506109,34.753629915271986,2351674
2010-08-03,35.093875885009766,35.59424686605408,34.913743890743326,35.39809986030506,1544181
2010-08-04,35.334049224853516,35.60224843733553,34.765629132311005,34.98579166777536,1407697
2010-08-05,35.31003189086914,35.61425583600255,35.27000410931565,35.290016608209044,1030048
2010-08-06,34.985801696777344,35.702329514657,34.83369107681743,35.27801933153506,1282043
2010-08-09,35.24598693847656,35.46614948750232,35.065852172331155,35.22597165515298,1125354
2010-08-10,34.69758605957031,35.16192955067645,34.329313155629734,35.06585617974376,1402713
2010-08-11,33.9970703125,34.505444644638345,33.90900305642579,34.42938934361408,1717764
2010-08-12,34.14517593383789,34.373344607823576,33.74087832516046,33.74087832516046,1304692
2010-08-13,33.684837341308594,34.52545698937047,33.5167117414361,34.46140808131738,1694393
2010-08-16,33.74888610839844,33.961042565404085,33.452668236757304,33.72887082306449,899451
2010-08-17,34.401363372802734,34.421378655614575,33.8129279769683,33.8129279769683,1174448
2010-08-18,34.19721221923828,34.38935336199897,33.92100689072396,34.23323694365175,800539
2010-08-19,33.444664001464844,34.47342188775193,33.38461814208978,34.31730822091124,1373462
2010-08-20,32.96831130981445,33.644811289318554,32.96831130981445,33.30856282821179,1787006
2010-08-23,32.81219482421875,33.13243102865266,32.74414563989208,33.04436655959256,1689943
2010-08-24,32.5119743347168,32.68810327516754,32.135695328050346,32.63206326093941,1738140
2010-08-25,32.187740325927734,32.53599799047383,32.023617745904524,32.295820098802906,1478897
2010-08-26,32.628055572509766,32.84421505227403,32.287804127137626,32.42390526203981,1638424
2010-08-27,32.996334075927734,33.06838632637173,32.29982156492282,32.467944410547936,1394907
2010-08-30,32.692108154296875,33.100408855950604,32.6080467363859,33.08039356983676,573335
2010-08-31,32.84821319580078,32.84821319580078,32.20374063847915,32.32382675610527,1851598
2010-09-01,34.09714126586914,34.09714126586914,32.680095355268634,32.98031626235145,2231870
2010-09-02,34.069122314453125,34.27327265727733,33.62479411521205,33.792919728210684,1307719
2010-09-03,34.35732650756836,34.693574875768,34.04909953266031,34.19320677153629,1239740
2010-09-06,34.77764129638672,34.77764129638672,34.51344790133888,34.533460401386286,1002056
2010-09-07,34.64554214477539,34.66555742797602,34.36133347462688,34.52945906974534,1142006
2010-09-08,34.897727966308594,35.02181993419238,34.38535065252075,34.54546734518152,1100324
2010-09-09,35.26199722290039,35.286015561565755,34.6615526750996,34.74561686042837,1346733
2010-09-10,35.66630172729492,35.73835397354155,35.08587234879737,35.08587234879737,1607654
2010-09-13,35.8664436340332,36.006547832028026,35.606250521152354,35.73834860590366,1372318
2010-09-14,36.11063003540039,36.194691453528804,35.6703048748255,35.6703048748255,1408663
2010-09-15,35.77838134765625,36.08660837497345,35.594246299392346,35.94650416845947,1314741
2010-09-16,35.70632553100586,35.934491398163395,35.430120202511645,35.55020911267,1182493
2010-09-17,35.942501068115234,36.40284147198506,35.67830766663448,36.018556364694504,3168476
2010-09-20,36.37082290649414,36.37082290649414,35.930497715625734,35.930497715625734,1443171
2010-09-21,36.446876525878906,36.787125237274,36.202695615362884,36.26674174387128,1701432
2010-09-22,35.982540130615234,36.42686841193014,35.79039892349733,36.33880114021414,1543609
2010-09-23,35.71833038330078,36.37481491264239,35.20195004042392,36.24671989505462,1636368
2010-09-24,36.61900329589844,36.65903386703893,35.534202655662305,35.53820571277636,1425605
2010-09-27,36.398834228515625,36.707061220007574,36.346794495317006,36.66703065600864,835707
2010-09-28,36.494911193847656,36.58697872341284,35.89847238834111,36.21870860515211,1546874
2010-09-29,36.1546630859375,36.755107788685756,36.04658331781955,36.55095464111419,1542387
2010-09-30,35.82241439819336,36.482902119069884,35.678309909695756,35.83042051241735,1625796
2010-10-01,35.514183044433594,36.290756543601965,35.40610329928559,35.79439144075317,1749538
2010-10-04,35.306034088134766,35.56222417677361,35.09788068502838,35.52219360549656,1327932
2010-10-05,36.08260726928711,36.2026961979691,35.30203062473777,35.31804285306431,1261053
2010-10-06,36.66703414916992,36.66703414916992,36.08260456170827,36.19068431103522,1549056
2010-10-07,36.446876525878906,36.66303325350738,36.162665045190735,36.61099629605063,1192945
2010-10-08,36.87519454956055,36.955252910605644,36.34680212886815,36.43086633092107,1612104
2010-10-11,36.602989196777344,36.93523456896204,36.5509494569543,36.80313647471666,1188976
2010-10-12,36.40684127807617,36.43486267359643,35.77037199671622,36.346795430532765,1490949
2010-10-13,37.34754180908203,37.58771967871101,36.5549559528133,36.627010983962336,1820253
2010-10-14,37.62774658203125,37.96799809203476,37.2874978557949,37.40358094682345,1556798
2010-10-15,37.691795349121094,37.85991818298329,37.24746713764178,37.815884554046114,1455642
2010-10-18,37.76384353637695,37.87592634149626,37.275484532207244,37.38756733732655,1047183
2010-10-19,37.503658294677734,37.87593148756161,37.31151432853383,37.77185478179365,969096
2010-10-20,37.89194107055664,37.963993312974345,37.251468651516674,37.35954840702676,1040925
2010-10-21,38.560420989990234,38.66449486721073,37.607716035075754,37.69978631312611,1551814
2010-10-22,38.420326232910156,38.62847960583222,38.20016369034643,38.34827121506017,911129
2010-10-25,38.52040100097656,38.80060661626105,38.348272348126926,38.628480747178216,923088
2010-10-26,38.11210632324219,38.528413146566535,37.4996552601324,38.52441008927429,2114972
2010-10-27,37.40758514404297,37.996017822781525,37.39957903001112,37.90795335219824,2371867
2010-10-28,37.295501708984375,37.711805712858045,37.003284119232475,37.62374124374437,1504645
2010-10-29,37.203433990478516,37.34754126691738,36.82715774612036,37.291498465726136,1692984
2010-11-01,37.5236701965332,37.623743843408974,37.16740923851302,37.30751067387878,1075947
2010-11-02,37.787864685058594,38.01203031195608,37.283493416422786,37.431600959495256,1528820
2010-11-03,37.35554122924805,37.980001351361445,37.24345842909179,37.78786020359836,1245561
2010-11-04,38.14812469482422,38.36828724165632,37.347535639992415,37.35554175324207,2035488
2010-11-05,38.46036148071289,38.760585212501816,38.01203297922618,38.14813136071829,1733502
2010-11-08,38.18815231323242,38.42833012464874,38.068063407524264,38.364281223595555,852845
2010-11-09,38.12411880493164,38.3202630617457,38.028048205344504,38.028048205344504,1035186
2010-11-10,37.58771896362305,38.120111653704,37.37956555624255,37.95198603465533,1654516
2010-11-11,37.58371353149414,37.93997446559446,37.511658506269086,37.59572270236499,939911
2010-11-12,36.99528121948242,37.35154496760544,36.87919534163935,37.091351810840955,2252920
2010-11-15,37.435604095458984,37.691794179243935,36.7390916548047,36.82715612617857,1313904
2010-11-16,36.38682556152344,37.24746042924601,36.37081333570286,37.2274451469703,1978232
2010-11-17,36.58697509765625,36.70706401503049,36.186680562253336,36.23071418600506,1635075
2010-11-18,37.26347732543945,37.41158486530932,36.627007971900476,36.80313691046838,1931432
2010-11-19,37.17140197753906,37.37154921573287,36.923218065970865,37.2754786527505,1669782
2010-11-22,36.99127197265625,37.671774896662534,36.923222793762335,37.295498708782276,1744023
2010-11-23,36.31477737426758,36.94724366203188,36.31477737426758,36.759102771449434,1990939
2010-11-24,36.631011962890625,36.85918064771567,36.33879436512264,36.43486773453704,1620712
2010-11-25,37.139381408691406,37.25146420784155,36.46688461379053,36.58697352600617,1179937
2010-11-26,36.95524597167969,37.00728292226973,36.49890866700284,36.82715094779905,1260200
2010-11-29,36.02656555175781,37.355547137555384,36.02656555175781,37.13538455898973,2169260
2010-11-30,36.106624603271484,36.474894709427346,35.830419239887576,35.93449593733602,2115464
2010-12-01,36.50291061401367,36.731079259417086,36.28675113771219,36.28675113771219,1904697
2010-12-02,36.703060150146484,36.787121555327424,36.05458168086479,36.77911544209431,2134528
2010-12-03,36.95124816894531,37.24746603994616,36.562959985607336,36.64302112677006,1848284
2010-12-06,37.059329986572266,37.26348034035561,36.91121965095207,36.91121965095207,1469871
2010-12-07,37.5196647644043,37.87993154061339,37.107361031321865,37.19942855791855,2009948
2010-12-08,38.18815231323242,38.40030873043797,37.22744385133371,37.343529700726044,2469359
2010-12-09,38.004024505615234,38.44835270596483,37.75183747737166,38.42833742058564,1978759
2010-12-10,38.04405212402344,38.560435349449875,38.03604600990724,38.13612243635971,1631767
2010-12-13,38.38029479980469,38.680515682759264,38.19615977032855,38.26420894632626,1910560
2010-12-14,38.656494140625,38.656494140625,38.3082393928156,38.3082393928156,1491970
2010-12-15,38.73255920410156,38.880666739949625,38.40031383700506,38.50839358813845,1549840
2010-12-16,39.11684036254883,39.12884953273598,38.604463020064586,38.6645060872335,1573058
2010-12-17,39.152870178222656,39.385041914642926,38.87666759895737,39.20891019196185,2158604
2010-12-20,39.008758544921875,39.47310196578743,38.9006788027388,38.90468185925546,1269696
2010-12-21,39.62520980834961,39.689258708191275,38.948712790137584,38.948712790137584,1516778
2010-12-22,39.18889617919922,39.541156852228646,39.18889617919922,39.41306180896639,999817
2010-12-23,38.70854187011719,39.268955924605606,38.4363423486611,39.22892535508251,1349143
2010-12-27,38.364288330078125,38.64849981361497,37.84790788851691,38.548426170948595,774757
2010-12-28,38.21617889404297,38.584448990013186,38.21217583718386,38.42833534004183,555683
2010-12-29,39.01676559448242,39.02076865109517,38.2682134942666,38.2682134942666,970486
2010-12-30,38.30824661254883,39.0728109901521,38.16814240553558,38.99675290944285,864456
2011-01-03,38.452354431152344,38.64849865354028,38.13211544371176,38.32425939292951,998253
2011-01-04,38.34827423095703,38.63648875749013,38.27622199120723,38.532412062843996,1302992
2011-01-05,38.02803421020508,38.30423673439866,37.58370611078224,38.204163114001005,1569855
2011-01-06,37.343536376953125,38.216180539680416,37.18341966322784,38.02804242673473,1662895
2011-01-07,36.967262268066406,37.56370109731161,36.963259210805674,37.22745263871209,1535626
2011-01-10,36.418853759765625,37.00728641660695,36.34679873616036,36.96725863170431,1929483
2011-01-11,37.223445892333984,37.223445892333984,36.5269334843673,36.627007122200254,1917945
2011-01-12,38.0200309753418,38.12410765978285,37.31150668283537,37.34353113459159,2058405
2011-01-13,37.94397735595703,38.180152147846,37.523667512390944,37.97600181147201,1951336
2011-01-14,37.771846771240234,37.879926511376745,37.37555531866191,37.71180092462737,1622486
2011-01-17,37.547691345214844,38.00803182549747,37.35555015155916,37.92397040124403,917553
2011-01-18,37.73982620239258,37.80387511203566,37.36755305015988,37.55168809784988,1061953
2011-01-19,37.61573791503906,37.992016944816456,37.48764565071679,37.69179600270397,1386849
2011-01-20,37.223445892333984,37.81188133250667,37.087344742725065,37.69579546721773,1638583
2011-01-21,37.75584030151367,37.895944514536524,37.15139538939387,37.29149681864965,2801518
2011-01-24,36.90721130371094,37.82789207618118,36.68704875236082,37.70780315873868,2186611
2011-01-25,36.98727035522461,37.49965048836326,36.835159765009664,37.06733149088183,1704443
2011-01-26,37.511661529541016,37.78786691429731,37.15139750944809,37.25147115767026,1243967
2011-01-27,37.251468658447266,37.63174793942492,37.24746560143626,37.52767124090573,1209587
2011-01-28,36.55494689941406,37.30750199644029,36.55494689941406,37.2314467106087,1556124
2011-01-31,36.518924713134766,36.81914560478637,36.21470076491047,36.58297083453108,1447601
2011-02-01,37.47163009643555,37.78386018257674,36.739090171882474,36.791127127689194,2126545
2011-02-02,37.547691345214844,37.81989368936657,37.37956849670797,37.6597741721419,1290480
2011-02-03,37.271480560302734,37.54368006104215,37.035305785625326,37.38756641931762,1264976
2011-02-04,37.447608947753906,37.80787568957033,37.243458629187955,37.351538373356206,1177002
2011-02-07,37.5196647644043,37.711805931542344,37.30750831240458,37.60772923402865,1247617
2011-02-08,37.23945236206055,37.61973157027601,36.99927455488946,37.60372212906225,1477338
2011-02-09,37.61973571777344,37.98800858162152,37.3275209309669,37.42759456436001,1903288
2011-02-10,37.58771896362305,37.66777732405389,37.251470509292886,37.4876453171427,1219998
2011-02-11,37.59172058105469,37.851910938431324,37.247466025489814,37.627745310796854,1220299
2011-02-14,38.500389099121094,38.54041966929194,37.695796908823326,37.76784915136381,1779326
2011-02-15,38.28022384643555,38.82462564374945,37.899944591546515,38.72455200910671,1634461
2011-02-16,37.707801818847656,38.30424054439279,37.62774068755295,38.20816997060588,1827076
2011-02-17,37.68779373168945,37.875931858619424,37.411588343520776,37.827897954438306,1137999
2011-02-18,38.15212631225586,38.15212631225586,37.65576122833494,37.827889872942734,1798568
2011-02-21,37.691795349121094,38.18816052012264,37.53968196019616,38.032046857788764,1072273
2011-02-22,37.203433990478516,37.50765798850084,37.03130809721122,37.42759962770911,1627599
2011-02-23,36.54695129394531,37.15940233385311,36.510923779679985,37.08334424818186,1319147
2011-02-24,36.779117584228516,37.03130459822628,36.35480469322715,36.4869027855006,1586173
2011-02-25,37.087345123291016,37.27548601406246,36.69905973856686,37.0273020534819,1083924
2011-02-28,37.55168914794922,37.771851713470106,36.94324119192681,37.10736095994281,1341760
2011-03-01,37.33953094482422,37.939972758751665,37.22744813883907,37.63174573823422,1327393
2011-03-02,37.18341827392578,37.363550266078136,36.74709620886465,37.11936936381511,1406587
2011-03-03,37.611732482910156,37.779855296628696,37.23945656143792,37.403576318459976,1354924
2011-03-04,37.64375686645508,38.1761495266331,37.43560347076594,37.61173519434161,1541171
2011-03-07,37.27949142456055,37.92796719775421,37.24346391014034,37.48764482923188,1235737
2011-03-08,37.5797119140625,37.5797119140625,36.9792672663548,37.37556156897202,1706946
2011-03-09,37.727821350097656,38.028045080878854,37.46362791888159,37.515664880155725,1610441
2011-03-10,37.29950714111328,37.70380759759295,37.07134121475639,37.43160525493798,1636764
2011-03-11,36.707061767578125,37.035304045966036,36.62700342215262,36.735083162795384,1667571
2011-03-14,36.21470260620117,36.80313524970442,36.09861674345763,36.5469479673269,2073839
2011-03-15,34.877723693847656,35.82642333107961,34.449407647685916,35.82642333107961,4307915
2011-03-16,34.30529022216797,35.0658486417533,34.22923493696274,35.045836144211464,3104016
2011-03-17,35.35407257080078,35.35407257080078,34.14517987822141,34.42538832387016,3320381
2011-03-18,35.78638458251953,36.342795523182374,35.546206757464574,35.67430178307833,4299125
2011-03-21,36.55095291137695,36.63501711442061,36.218710291559056,36.41085147383866,1768133
2011-03-22,36.42686080932617,36.7871248015401,36.326787168848185,36.63501420422173,1681998
2011-03-23,36.723079681396484,36.723079681396484,36.2347178527493,36.27074536646602,1120764
2011-03-24,37.2154426574707,37.327525474566,36.518930195624094,36.7230805439464,1422380
2011-03-25,37.087345123291016,37.25947378644217,36.83916394647743,37.179412648340715,1161191
2011-03-28,37.0993537902832,37.295500792201565,36.88719734472888,36.94724319748969,884046
2011-03-29,37.4796257019043,37.52365653158535,36.839153481632515,36.947233203600454,1323378
2011-03-30,37.68378829956055,37.82388972971306,37.563699371024754,37.59972410094853,1195823
2011-03-31,37.53166961669922,37.8639149558718,37.53166961669922,37.599718793631745,1333761
2011-04-01,38.09208297729492,38.2081688304414,37.66777012916179,37.747828474300746,1540163
2011-04-04,38.3322639465332,38.428334525348134,37.94797884750659,38.14812611868494,1172664
2011-04-05,38.30024337768555,38.42033230932829,38.108102200564026,38.18816056040347,1149637
2011-04-06,38.384307861328125,38.640497973802624,38.22819418635724,38.26421892009116,1153380
2011-04-07,38.08808135986328,38.564431176015475,38.060059963687635,38.40431447968815,1440061
