Epoch,Train_Loss,Val_Loss,Test_Loss
1,0.015246973367452267,0.07631036080420017,0.1290115142862002
2,0.001379985555623924,0.0032419102757962216,0.02330600806615419
3,0.0006380177739109578,0.0011043365941279465,0.013125639745137758
4,0.0005991326581265422,0.00248628549484743,0.016435359578786626
5,0.0005276241995272271,0.0003327829827968445,0.00425312107674674
6,0.0005232044117985337,0.002458373032924202,0.015849927440285683
7,0.0004825054271523619,0.0008561995992850927,0.009702999144792557
8,0.000425684731107183,0.0005146681182345168,0.0027581566876809425
9,0.00040939939554802897,0.0005550337826005287,0.007380078417352504
10,0.0004007624555101973,0.00027671576794495597,0.003486294836168074
11,0.0003571625985343763,0.00024642878270242363,0.004609800826680536
12,0.0003757688706779542,0.0011509890965599981,0.010367010461373461
13,0.0003323881315910036,0.0004683568307276194,0.005743139999039058
14,0.0003122976392790276,0.000283764977616051,0.005323555530695658
15,0.0003489011405257597,0.0009647025597385234,0.007721008008552922
16,0.00035443336396600076,0.0005623031983203772,0.006278435880732205
17,0.0003400358580706996,0.0011894676911955078,0.007680771859466202
18,0.00031488278251518275,0.0006523537514213887,0.00046099107324456173
19,0.0002910634170153311,0.0001885376372633295,0.0015744164314431448
20,0.0003105601076857143,0.0002888309229294666,0.0027158838670907747
21,0.0003303764925000169,0.0018793333890951341,0.011952028997863332
22,0.0003420796633041131,0.00048804654539304063,0.005628309219092544
23,0.0002812376593023406,0.00017095905625157885,0.0016708408155763107
24,0.0003138428186329769,0.00027383125820455863,0.0034474159442147035
25,0.0002217329006054483,0.00021891705869671164,0.0008660251203562237
26,0.00028424466533275944,0.00016198378984376581,0.0017366806536705957
27,0.0002332050138474664,0.0002465605713142496,0.0011150190451492865
28,0.0003074092441931411,0.0027072838404112393,0.012688408140093088
29,0.0003132883250059205,0.00015015086359603124,0.00233540459723574
30,0.0002307605734261285,0.0002101029005845905,0.003947602132231825
31,0.00024166288979661962,0.0013198982924222946,0.0006319512483767337
32,0.00023638918754018267,0.0002967548886469255,0.0035074318228806886
33,0.00022992991874898073,0.0005127478539684995,0.005206290483733432
34,0.00023000128359334276,0.00019560090085077618,0.0025364187992333123
35,0.00021959092018299824,0.0001417854509782046,0.00047477903798507113
36,0.0002088201080845292,0.00013739643165738217,0.0025354219445337853
37,0.0001673116475146907,0.00022069008749288818,0.0029805529823837182
38,0.00020290819087503698,0.0010958537265347938,0.00048345477908797975
39,0.0002121387461513569,0.001258425970768763,0.008052552093027366
40,0.0002007571828947957,0.0001447585398434765,0.002655125552943597
41,0.000180512512694501,0.000670340351967348,0.0004229233891237527
42,0.0001980159629186216,0.0014448709941158693,0.010662699092386497
43,0.0001915408022233307,0.00011964720680326637,0.0019501491931603393
44,0.00017345109535242607,0.0005984744121734467,0.005942705650037776
45,0.00022732845588637116,0.000535191683512595,0.0034407760249450803
46,0.0001960339035403671,0.00013477953325491399,0.002933523029140714
47,0.00016812048003581973,0.00045883851513887447,0.006405584966867334
48,0.0001732783079898495,0.00030464072672960657,0.0003607263885593663
49,0.00015617567034842934,0.00022336421938638928,0.0035161111801345316
50,0.0001606827397717141,0.0006014373955420322,0.0054971446774693
51,0.00016630492661663863,0.0001897514876974229,0.0025380399634337258
52,0.00017168800141440616,0.00024236848225377293,0.004990576067939401
53,0.00018755526044904918,0.00037101443417163356,0.005735804572597974
54,0.0001864559313357209,0.0001755093900202256,0.0016014263730741935
55,0.00014790822058871744,0.00019660845605863465,0.004356322011315367
56,0.0001540346945278413,0.0003850548026902187,0.005595651526366257
57,0.00014305495711769688,0.0011363797239027917,0.0106549706025463
58,0.0001486857616414671,0.0003482812430269809,0.006082508991110242
