Epoch,Train_Loss,Val_Loss,Test_Loss
1,0.012589665880936775,0.0023363573321451745,0.14029067705592346
2,0.0007899062884029089,0.0004531161765852529,0.0008097461767546418
3,0.00046850645663826506,0.0021790071364699137,0.005965042186694013
4,0.000622892897115976,0.0003475602991077014,0.0011486294291292627
5,0.00045471025424333113,0.0003065308636804629,0.0014717355499871904
6,0.000417259422690785,0.0014661649151498245,0.005256854334018297
7,0.0003526818535257397,0.0035215277845660844,0.015561469623612033
8,0.0003076244524674534,0.0006766162081880288,0.0031612076693110997
9,0.00032055054699802507,0.000667163429574834,0.0038294914540731246
10,0.0003373414916235821,0.001550858387620085,0.008918606960732076
11,0.00029805482266792317,0.0008646303354503794,0.0036232726286268896
12,0.0002957638949044936,0.0002642489271238446,0.0013111755542922765
13,0.000283775318599683,0.0006651369427951673,0.004405525823434194
14,0.0002491127438372045,0.00020027841108256124,0.0003246357033882911
15,0.00027966066790256826,0.0007953818939212295,0.004276701106896831
16,0.00025183883761720996,0.0007880128105171025,0.0034481566140635144
17,0.00023715990738266903,0.0007440975977159622,0.002870910296527048
18,0.00030964177893197517,0.00023902410693052743,0.0012348407342667794
19,0.00031106451933737844,0.00030446875300387747,0.0018032375406215175
20,0.0002964380782075404,0.0004204767966358405,0.001696956731999914
21,0.00023233869052048596,0.0004948992734878428,0.0035820537013933063
22,0.00022813721304936778,0.0003201946981587551,0.0007386657331759731
23,0.00022050978510551865,0.000944918998154915,0.003398281703185704
24,0.00019331150594682965,0.0014081240062498385,0.004667428335071438
25,0.00022950918286196177,0.0004436840988799102,0.0016563391675137812
26,0.00020012722459449876,0.00014439027371635247,0.0002327071787375543
27,0.00019104014496579546,0.0005867067213532411,0.003159899749637892
28,0.00019016903319251944,0.0005189903636669947,0.0013897790987458494
29,0.00020657577797898003,0.0013544456257174413,0.005269265242127908
30,0.00022945643857903114,0.0017661176583108802,0.008910453645512462
31,0.00022594868901900815,0.00027773130326143775,0.001728310773614794
32,0.00019105577302980237,0.00012839532347344275,0.00024759054617283656
33,0.00016657843228867498,0.00015944790276181366,0.0008805716837135454
34,0.00015093499608892237,0.0007352605914800531,0.0024331078295492465
35,0.0001950487830548636,0.0010227612672477132,0.002983719369189607
36,0.00016603171319556643,0.00045872814694626466,0.0009737824794784603
37,0.00016896457098136168,0.00016834229609230533,0.0004894312393541137
38,0.00015511796508300385,0.00015150235817095058,0.00018957173354768506
39,0.00016105383976883743,0.0013413757680811817,0.005201455981781085
40,0.00016874200931245772,0.00017283256359708807,0.0004805550625961688
41,0.00015451096485429887,0.00012219056710212803,0.000422311608821878
42,0.0001669344944405436,0.0001561129425277209,0.00042792047639118717
43,0.00015078522985623706,0.00011713459631816174,0.0002625093620736152
44,0.00017601708584282148,0.00033556823068971024,0.0004101963746102734
45,0.00015670108976857073,0.00034874871036865644,0.00047656640850214497
46,0.00014686536624573083,0.00014168355119181797,0.00039855419567579194
47,0.00016206990957947536,0.0011811487234404518,0.0053456833249785835
48,0.0001417035434444967,0.00030635691817022033,0.0005818739591632038
49,0.00013392018176784317,0.0002714972910729961,0.00032443562587205734
50,0.00014652785432103666,0.00010297925311735728,0.000170373762860739
51,0.00015805055954842828,0.00018364686790543297,0.0004417152958922088
52,0.00013743950191946213,0.0003139473927957523,0.0009023398807686237
53,0.0001500313358389706,0.00018077290183605833,0.0005315330054145306
54,0.00013567429362280694,0.0010399763640533718,0.0032509296304649776
55,0.0001398025068781516,0.0008633650205512014,0.0022365891167687047
56,0.00018587336619800356,0.0003037176114351799,0.0006636351075333854
57,0.0001462137136383847,0.0002960636079983993,0.002637234952999279
58,0.0001361939857382649,0.00015030230537781285,0.00021723241823363223
59,0.00015377690994812707,0.0019055709837832386,0.005216580919093556
60,0.00018355016124717492,0.00010136330456589349,0.00026488285867445584
61,0.0001508154912569028,0.00010054882619038431,0.0002028224593636373
62,0.00017551452748150388,0.0002555975370341912,0.0010137002973351628
63,0.00011923882725352,0.0002095826833586519,0.0003448283015232947
64,0.0001449572720871185,0.00014835157667726485,0.0002188286275163086
65,0.00014854212774177236,0.00019253632166914435,0.0006385822780430317
66,0.00012450577906704331,0.000116031395009486,0.0005026654835091904
67,0.00014738304006251774,0.00015600284112022363,0.0003336303181842797
68,0.00015156298503002507,0.00013678968065909835,0.0002583001348991982
69,0.00013725071957673034,0.00010224766972694649,0.00045281411601333984
70,0.00012120479507194388,0.0004985181537146369,0.00045280077514083433
71,0.00012010532156550436,0.0001742129598925304,0.00034044598578475416
72,0.0001228944983311175,0.00022775042776225341,0.0013616638639683111
73,0.0001310795599974448,0.00021767230969594998,0.0003220926996113525
74,0.0001232732218860682,0.0006387702887877822,0.0007335120980213913
75,0.0001403807651686726,0.0004354933108617034,0.00041366980844436004
76,0.00012848253113805272,0.00017517310900277353,0.00025076740550705127
