Epoch,Train_Loss,Val_Loss,Test_Loss
1,0.018576699104614375,0.10580595499939388,0.30785723361704087
2,332321217.57407707,0.14339566975831985,0.3376299540201823
3,0.0130760199049624,0.13141799138651955,0.31782515512572396
4,0.011891484817081108,0.11911160250504811,0.29191653430461884
5,0.011371851921444985,0.11000559561782414,0.27186263104279834
6,0.010618583583159417,0.10247061070468691,0.2545270456208123
7,0.010258041390376846,0.09693629791339238,0.2409198135137558
8,0.0102288952869613,0.09231861184040706,0.22892491850588056
9,0.009813333180074284,0.08874756263362037,0.2189608265956243
10,0.009660002559696028,0.08520371425482962,0.2090355869796541
11,0.009426018995482748,0.08269467867083019,0.20105752597252527
12,0.009180773980915546,0.08008689805865288,0.1928253091043896
13,0.009085702516774579,0.07746325722999042,0.18458434691031775
14,0.008707705044710055,0.07507507751385371,0.17696696354283226
15,0.008809877321033216,0.07304750382900238,0.1700318290127648
16,0.008516806143722156,0.07047973200678825,0.16210434337457022
17,0.008376676362098717,0.06834911099738544,0.1550864709748162
18,0.008078820583206124,0.06564487061566776,0.1471058577299118
19,0.007846926952280649,0.06388864790399869,0.14093918518887627
20,0.007838292342678802,0.061129945433802076,0.13313968065712187
21,0.007576294958864044,0.059028640389442444,0.12652876807583702
22,0.007764640979741405,0.056679868035846286,0.11965799662801954
23,0.0073476535063691254,0.05466391808456845,0.11339184227916929
24,0.006977756291900466,0.05283599760797289,0.10758149209949705
25,0.006905782104628842,0.0508481255835957,0.10173478225866954
26,0.006836092610639043,0.04875626042485237,0.09574552832378282
27,0.006683544255793095,0.04671579930517408,0.08995235256022877
28,0.006616488348965238,0.045235911591185465,0.08530781749222013
29,0.006304242239310974,0.04326282027694914,0.07991175601879756
30,0.0064937263590897,0.04131503692931599,0.07470726139015621
31,0.006236014081301485,0.04012136492464277,0.07075936926735772
32,0.006001177993489475,0.03820721784399615,0.06585813148154153
33,0.005865480665617236,0.0365519444975588,0.06140243510405222
34,0.0057751694694161415,0.035098319252332054,0.05741101586156421
35,0.005756198184382989,0.03344300161633226,0.053275453547636666
36,0.005562772474637846,0.03221007767650816,0.04992208919591374
37,0.005560469279838044,0.030886233887738652,0.04648891505267885
38,0.005470402913576946,0.0294539135777288,0.04300984491904577
39,0.005316038144661523,0.027890494507220056,0.03951609796947903
40,0.005343239209273967,0.02661399833030171,0.03650371233622233
41,0.00494595052583552,0.025466773865951434,0.03377605974674225
42,0.004957160639871911,0.024241658341553476,0.031053437747889094
43,0.004907758991665593,0.023313846439123154,0.028808554220530722
44,0.004980920353995227,0.022182140292392835,0.026420863552225962
45,0.004533536658372458,0.021585971530940797,0.024828339823418193
46,0.004709749567754022,0.020669869871603117,0.022902167091766994
47,0.004524306768960342,0.019346674490306113,0.02053833742522531
48,0.004570301900413342,0.01845214536620511,0.018797615232566994
49,0.004520518909685496,0.017958959461086325,0.01759055939813455
50,0.004511732216242973,0.016993309888574813,0.015926280317621097
51,0.004470591921722744,0.016093735893567402,0.014407694908893771
52,0.004353406776605946,0.015402940929763846,0.013194507815771632
53,0.004426225168039886,0.015048326614002386,0.01238941302936938
54,0.00409481337112261,0.013927048175699182,0.010901169696201881
55,0.004379984394579035,0.013374629326992564,0.010028995599390732
56,0.0042222415426427995,0.013058009453945689,0.009426097463195523
57,0.004198665412642607,0.011965465007556809,0.008203565880345801
58,0.004015270149244405,0.01149582728329632,0.0075524795878057676
59,0.004135895009357028,0.011083657439384196,0.007039054775507086
60,0.004079926469385988,0.010350945198701488,0.006322509020618681
61,0.0038675786643402607,0.010191648474170102,0.006066439964342862
62,0.003796161725980843,0.009716977986196676,0.005634721494667853
63,0.004100068029379699,0.009430973014483849,0.005351962877385732
64,0.0038791940541847087,0.008925470575276349,0.004991528196519034
65,0.003911581912600413,0.008388325985934999,0.004664786910224292
66,0.003925071978123813,0.00823313846356339,0.004545674517026378
67,0.003779644441859024,0.007687692478713062,0.00429339577547378
68,0.0037202340914163647,0.007589065831982427,0.00424553672524376
69,0.0037436359107676075,0.007089084066036675,0.004090608977195289
70,0.003557743317243166,0.006945801484915946,0.004069895677578946
71,0.003787346621520999,0.0064551022628115285,0.003994491365220811
72,0.0038518527999702023,0.005992366621891658,0.003970834568867253
73,0.003846495009095567,0.0060966067637006445,0.004037030532749163
74,0.003676528786876943,0.005755650552196635,0.004086731545006235
75,0.003756725462153554,0.005448806047853496,0.0041539686757864226
76,0.003441085442673506,0.005305426919625865,0.004240459322722422
77,0.003683885190317907,0.005190788250830438,0.004332684265035722
78,0.0036737904145677644,0.00491774560780161,0.004464722626532118
79,0.003541828456857219,0.004687872120282716,0.004632227148653733
80,0.0036418496506152357,0.004668930855890115,0.0047347776578842765
81,0.003540596992867749,0.004273418104276061,0.00501611932931054
82,0.00361955387903968,0.0043393394185437095,0.005115333698793418
83,0.003507834189094421,0.0039020115768329967,0.00542935504603924
84,0.0034076583333222605,0.003920102466104759,0.005564549659741008
85,0.0034593668789034936,0.0038722974455191028,0.005662470842556407
86,0.0035188130795864797,0.003592245513573289,0.005975358847839137
87,0.0034750687560384593,0.003344858686129252,0.006337483668984432
88,0.003592375200241804,0.0033505750147418845,0.00643361451350049
89,0.00370320313178548,0.00323385548674398,0.006664033387399589
90,0.003630807469939677,0.0031658268999308348,0.00684304930554289
91,0.003527756178433575,0.0030237374206384024,0.007026463048532605
92,0.0035153313216230854,0.0030691230980058513,0.0071149804862216115
93,0.0034439279470683598,0.0028733795560482475,0.007422976001786689
94,0.0034198437181369563,0.0027700297068804502,0.007701340555084041
95,0.0034372004135171086,0.0025846814840204185,0.008099742437480018
96,0.0036183130280001133,0.002613664320152667,0.008134998565462107
97,0.0034267724287219163,0.0026832802816190654,0.008106830740062933
98,0.003533958843568476,0.002583501265487737,0.008351393289760582
99,0.0033521919323858326,0.0025848827014366784,0.00842086549123956
100,0.003451561487120826,0.00249347067438066,0.00862123015556588
