Epoch,Train_Loss,Val_Loss,Test_Loss
1,0.028611268116427318,0.11619264549679226,0.3413442356718911
2,0.02443686618824445,0.16517681545681423,0.3815954393810696
3,0.011454258247145585,0.08592092245817184,0.22761359396908018
4,0.004289034657025089,0.004451886466186907,0.00568769826915943
5,0.0015718773897138558,0.0012355819667896463,0.002871621891649233
6,0.0013845402157000666,0.0006072490424331692,0.0010473660303331497
7,0.001317951958515637,0.0006108420154002184,0.0008480189685037152
8,0.0011783644703904255,0.0006722870085569513,0.0016701112488388186
9,0.0011299688485451043,0.0005745567080642408,0.0007213952032745712
10,0.0012018283083480561,0.0009207224130578754,0.0026981029918210376
11,0.0010291604516429029,0.000503813417809498,0.0008740117450037764
12,0.0010057281844118343,0.0005717760812128998,0.0013359352597035468
13,0.0009894087464393426,0.00047802081098780036,0.0008682962636359864
14,0.0009825049644513499,0.0006385204518058648,0.0021005860245269206
15,0.0009362234781119263,0.0012862690491601825,0.005900241848495271
16,0.0009297413205439668,0.0005398764543416393,0.000558695406652987
17,0.0008863352912677718,0.0006192069946943471,0.0006180175082085447
18,0.0008497402970013874,0.0004502622404187504,0.001479508426402592
19,0.0008247086772739532,0.0007933363538338906,0.003216863583980335
20,0.0008568240938031869,0.0004566800926113501,0.0016087017397189306
21,0.0007672497920880449,0.0004976530342699132,0.0025401965508030522
22,0.0007837051976128437,0.00044584477857117436,0.0007446516699726797
23,0.0007162921545040305,0.0004417063998213659,0.0016841802345071402
24,0.0007244549377078545,0.00039755976144483104,0.0018957095259490113
25,0.0006778923035155804,0.0003766513545997441,0.0011673536888944607
26,0.0007195134530775249,0.00037603942069431976,0.0013743513199086818
27,0.0006396038675337054,0.0010057146266464973,0.005281626764270995
28,0.0006956018041819334,0.001223416711177884,0.006313064394311773
29,0.0006387072623640831,0.0010885904581906896,0.006322209619813495
30,0.0006122316096609991,0.0006186767536241354,0.002986404216951794
31,0.0006476413358801178,0.0005576159455813468,0.0028114706381327575
32,0.0005523394564599064,0.0003878408816591319,0.002164651083553003
33,0.0005580204645715033,0.0008943776063258863,0.0047352500777277685
34,0.0006028496773935677,0.0006736181676387787,0.0034026553362814915
35,0.0005534010366924728,0.00048258038198885817,0.0027126989767162334
36,0.0005209868139077333,0.0003697906617566736,0.0022922562073088354
37,0.0005270834981707768,0.00043490929561408446,0.0022510551692297063
38,0.000568894396391919,0.0004005254854241179,0.0022403147886507213
39,0.0005329719140371751,0.000672221130419833,0.0034976694215503004
40,0.0005288190777286044,0.00032703120571871597,0.0011109278550268048
41,0.0005025814358045214,0.00042531364791405696,0.0027097419111265075
42,0.0005151389694739399,0.0015491307713091373,0.0065669080552955466
43,0.00046994659489774636,0.0012666109768259856,0.00660168638245927
44,0.000525387455127202,0.00030688116061759903,0.0006199816125445068
45,0.0004938832814029107,0.0012978479822373225,0.006371793699347311
46,0.0004198724650667005,0.0004899547477382132,0.00174809821570913
47,0.00045317325358545143,0.0006829191827111774,0.004081136779859662
48,0.00046206784983431656,0.0002900929604139593,0.0008786747995246616
49,0.00041259566898502057,0.0009792658901359472,0.004061051489164432
50,0.00042129957936205234,0.00030634764860021986,0.0009677062334958464
51,0.0003768357772579683,0.0004515071502990193,0.0016544707662736375
52,0.000375021435458967,0.0007127936049881908,0.0026827939242745438
53,0.00037729087835898447,0.0004821959543429936,0.0017912376206368208
54,0.0003874158050859391,0.0005950429994199011,0.0018041781537855666
55,0.00041823525714876483,0.00044680746699062485,0.0004880556581257325
56,0.0003612256017125522,0.0004123246536538419,0.0016552521588487758
57,0.0003578770225604309,0.0002965284600375324,0.0004644244149353148
58,0.00035389593505810594,0.0002573554342638494,0.0004005932698621311
59,0.000357571105788728,0.0008619099907163116,0.0038544046175148752
60,0.0003241594895371236,0.0004009705525176186,0.0014626007630593246
61,0.00033119561668995415,0.0007924516232580774,0.003102188412513998
62,0.0002982802779158755,0.0009213097283564922,0.0024210614695524177
63,0.00039096387280594734,0.0004484610965139129,0.002181848168321368
64,0.0003791867954229626,0.0004796751487042962,0.002535270358849731
65,0.00030689885655495647,0.0010990525091377397,0.005449306219816208
66,0.0003130262987161543,0.0009296517916178951,0.004155569321786364
67,0.00031443362691095986,0.00036332267336547375,0.001648599372452332
68,0.0002988064973448802,0.0009361870341106422,0.003973047546524968
69,0.0003419260534601996,0.00044827668332598277,0.002084338216162804
70,0.0003321550161455802,0.0009340063617047337,0.003866311654241549
71,0.00031461487863756094,0.0005656563993802087,0.0016313190054562357
72,0.00031737434203803005,0.0005924007111591183,0.002054574873505367
73,0.00029038152189016166,0.0010965886758640409,0.0032773519762688214
